03.040090.0340,1-1/2x1-1/4x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0350,1-1/2x1-1/4x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0360,1-1/2x1x1-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0370,1-1/2x1x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0380,1-1/2x1x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0390,1-1/2x1x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0400,1-1/2x1x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0410,1-1/2x3/4x1-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0420,1-1/2x3/4x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0430,1-1/2x3/4x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0440,1-1/2x3/4x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0654,1-1/2x1-1/2x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0840,1-1/2x3/4x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0010,2x2x2-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0020,2x2x1-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0030,2x2x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0040,2x2x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0050,2x2x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0060,2x2x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0070,2x1-1/2x2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0080,2x1-1/2x1-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0090,2x1-1/2x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0100,2x1-1/2x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0110,2x1-1/2x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0120,2x1-1/4x2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0130,2x1-1/4x1-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0140,2x1-1/4x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0150,2x1-1/4x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0160,2x1-1/4x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040100.0170,2x1x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
